"TOA5","CR200Series_st1","CR200X","No_SN","CR200X.Std.02","Otemma_Septembre2018_5min_upstream_s1109.cr2","8094","Turb"
"TIMESTAMP","RECORD","TurbNTU","TurbNTUSD"
"TS","RN","NTU","NTU"
"","","Smp","Smp"
"2019-07-09 12:40:00",252,733.7723,90.24655
"2019-07-09 12:45:00",253,735.9298,95.41257
"2019-07-09 12:50:00",254,751.0155,98.10933
"2019-07-09 12:55:00",255,748.2625,98.83199
"2019-07-09 13:00:00",256,755.3122,100.285
"2019-07-09 13:05:00",257,758.4476,100.294
"2019-07-09 13:10:00",258,765.3329,103.4325
"2019-07-09 13:15:00",259,767.2725,104.0508
"2019-07-09 13:20:00",260,763.6063,102.3475
"2019-07-09 13:25:00",261,766.4777,102.2489
"2019-07-09 13:30:00",262,765.343,104.4521
"2019-07-09 13:35:00",263,766.7749,104.1507
"2019-07-09 13:40:00",264,765.041,106.2009
"2019-07-09 13:45:00",265,759.5065,99.70075
"2019-07-09 13:50:00",266,762.2501,100.9055
"2019-07-09 13:55:00",267,761.2484,103.0472
"2019-07-09 14:00:00",268,769.4684,105.0558
"2019-07-09 14:05:00",269,762.7619,103.2145
"2019-07-09 14:10:00",270,754.2691,97.29995
"2019-07-09 14:15:00",271,744.6793,94.19405
"2019-07-09 14:20:00",272,740.3393,95.2947
"2019-07-09 14:25:00",273,735.8382,95.53848
"2019-07-09 14:30:00",274,734.6694,95.08523
"2019-07-09 14:35:00",275,730.2194,92.84288
"2019-07-09 14:40:00",276,733.3954,94.65517
"2019-07-09 14:45:00",277,729.6348,90.93163
"2019-07-09 14:50:00",278,730.2792,93.05354
"2019-07-09 14:55:00",279,728.0243,93.03914
"2019-07-09 15:00:00",280,719.143,88.06407
"2019-07-09 15:05:00",281,716.0135,85.73518
"2019-07-09 15:10:00",282,718.0143,86.84193
"2019-07-09 15:15:00",283,722.5731,89.67876
"2019-07-09 15:20:00",284,725.5862,89.54173
"2019-07-09 15:25:00",285,726.8458,88.89837
"2019-07-09 15:30:00",286,725.1267,89.60045
"2019-07-09 15:35:00",287,724.0566,87.92883
"2019-07-09 15:40:00",288,727.5314,88.73669
"2019-07-09 15:45:00",289,728.223,88.93549
"2019-07-09 15:50:00",290,733.5966,89.99577
"2019-07-09 15:55:00",291,732.1667,88.92918
"2019-07-09 16:00:00",292,735.7043,90.94173
"2019-07-09 16:05:00",293,731.4867,92.39286
"2019-07-09 16:10:00",294,731.272,93.20193
"2019-07-09 16:15:00",295,728.3434,86.74445
"2019-07-09 16:20:00",296,732.8795,89.4662
"2019-07-09 16:25:00",297,739.2943,95.66797
"2019-07-09 16:30:00",298,740.33,94.71367
"2019-07-09 16:35:00",299,750.9493,100.5087
"2019-07-09 16:40:00",300,766.0847,103.3503
"2019-07-09 16:45:00",301,773.9998,105.4
"2019-07-09 16:50:00",302,769.3943,105.9209
"2019-07-09 16:55:00",303,772.5369,106.2522
"2019-07-09 17:00:00",304,779.6441,109.0325
"2019-07-09 17:05:00",305,781.3775,110.1446
"2019-07-09 17:10:00",306,791.699,111.5799
"2019-07-09 17:15:00",307,793.8737,112.0453
"2019-07-09 17:20:00",308,806.1573,115.9341
"2019-07-09 17:25:00",309,815.4725,114.7719
"2019-07-09 17:30:00",310,817.3033,119.8199
"2019-07-09 17:35:00",311,821.2721,120.4485
"2019-07-09 17:40:00",312,830.0459,121.0309
"2019-07-09 17:45:00",313,846.7098,123.9371
"2019-07-09 17:50:00",314,852.6418,121.4627
"2019-07-09 17:55:00",315,853.923,119.0731
"2019-07-09 18:00:00",316,853.4792,127.4249
"2019-07-09 18:05:00",317,858.3698,123.785
"2019-07-09 18:10:00",318,862.3209,121.8553
"2019-07-09 18:15:00",319,864.1466,119.4025
"2019-07-09 18:20:00",320,861.709,117.8372
"2019-07-09 18:25:00",321,859.1087,119.0106
"2019-07-09 18:30:00",322,865.2829,119.9103
"2019-07-09 18:35:00",323,868.0986,119.0254
"2019-07-09 18:40:00",324,868.2299,120.6115
"2019-07-09 18:45:00",325,878.4437,122.0069
"2019-07-09 18:50:00",326,867.6333,118.7158
"2019-07-09 18:55:00",327,884.7742,121.9954
"2019-07-09 19:00:00",328,893.6587,127.1434
"2019-07-09 19:05:00",329,885.124,122.464
"2019-07-09 19:10:00",330,886.4891,124.3334
"2019-07-09 19:15:00",331,890.4667,125.1415
"2019-07-09 19:20:00",332,892.1053,127.678
"2019-07-09 19:25:00",333,892.8221,129.7101
"2019-07-09 19:30:00",334,889.5394,129.1752
"2019-07-09 19:35:00",335,891.7687,130.2573
"2019-07-09 19:40:00",336,890.4949,129.4669
"2019-07-09 19:45:00",337,890.2885,129.7385
"2019-07-09 19:50:00",338,890.9162,127.8274
"2019-07-09 19:55:00",339,890.1203,129.0132
"2019-07-09 20:00:00",340,891.5031,128.3296
"2019-07-09 20:05:00",341,893.0962,127.0458
"2019-07-09 20:10:00",342,895.9352,130.6945
"2019-07-09 20:15:00",343,897.4453,128.0725
"2019-07-09 20:20:00",344,895.879,127.5075
"2019-07-09 20:25:00",345,903.5389,129.6383
"2019-07-09 20:30:00",346,910.2946,133.9908
"2019-07-09 20:35:00",347,903.4956,127.5279
"2019-07-09 20:40:00",348,902.6239,130.469
"2019-07-09 20:45:00",349,907.0637,131.2082
"2019-07-09 20:50:00",350,909.856,131.7139
"2019-07-09 20:55:00",351,912.234,134.7567
"2019-07-09 21:00:00",352,915.153,132.1899
"2019-07-09 21:05:00",353,918.0111,133.7116
"2019-07-09 21:10:00",354,921.9178,132.0052
"2019-07-09 21:15:00",355,925.2012,133.0026
"2019-07-09 21:20:00",356,922.8815,130.103
"2019-07-09 21:25:00",357,918.7809,128.6008
"2019-07-09 21:30:00",358,922.4427,134.7047
"2019-07-09 21:35:00",359,936.5936,139.5398
"2019-07-09 21:40:00",360,929.7645,136.3985
"2019-07-09 21:45:00",361,936.4168,135.1825
"2019-07-09 21:50:00",362,934.2666,133.74
"2019-07-09 21:55:00",363,934.4739,136.4701
"2019-07-09 22:00:00",364,938.528,133.3708
"2019-07-09 22:05:00",365,945.0586,132.2752
"2019-07-09 22:10:00",366,942.1143,129.7114
"2019-07-09 22:15:00",367,946.6223,132.6985
"2019-07-09 22:20:00",368,943.6543,129.0234
"2019-07-09 22:25:00",369,946.6534,129.3971
"2019-07-09 22:30:00",370,947.9855,128.202
"2019-07-09 22:35:00",371,945.8649,124.1038
"2019-07-09 22:40:00",372,950.7321,128.7988
"2019-07-09 22:45:00",373,952.9132,135.3056
"2019-07-09 22:50:00",374,951.4689,132.6228
"2019-07-09 22:55:00",375,956.4873,131.4157
"2019-07-09 23:00:00",376,952.5966,126.7899
"2019-07-09 23:05:00",377,954.7454,128.8376
"2019-07-09 23:10:00",378,959.5328,128.4984
"2019-07-09 23:15:00",379,960.9529,127.3819
"2019-07-09 23:20:00",380,968.2521,130.5361
"2019-07-09 23:25:00",381,960.9435,127.9231
"2019-07-09 23:30:00",382,966.7041,129.4993
"2019-07-09 23:35:00",383,967.5264,132.74
"2019-07-09 23:40:00",384,970.4097,131.0545
"2019-07-09 23:45:00",385,970.3115,127.8352
"2019-07-09 23:50:00",386,965.749,127.1792
"2019-07-09 23:55:00",387,958.4567,126.8811
"2019-07-10 00:00:00",388,970.8586,133.7867
"2019-07-10 00:05:00",389,965.3121,130.1239
"2019-07-10 00:10:00",390,967.5886,127.1563
"2019-07-10 00:15:00",391,974.0083,130.477
"2019-07-10 00:20:00",392,968.4695,128.414
"2019-07-10 00:25:00",393,970.0635,128.6362
"2019-07-10 00:30:00",394,972.2135,132.6439
"2019-07-10 00:35:00",395,973.0758,130.8248
"2019-07-10 00:40:00",396,974.8633,131.5063
"2019-07-10 00:45:00",397,981.3079,133.2747
"2019-07-10 00:50:00",398,977.9875,130.8508
"2019-07-10 00:55:00",399,976.1824,130.4626
"2019-07-10 01:00:00",400,977.2057,132.3459
"2019-07-10 01:05:00",401,974.4377,133.3243
"2019-07-10 01:10:00",402,970.1496,125.2332
"2019-07-10 01:15:00",403,969.0845,127.7595
"2019-07-10 01:20:00",404,965.6002,129.4147
"2019-07-10 01:25:00",405,968.5215,131.7042
"2019-07-10 01:30:00",406,970.4435,127.5185
"2019-07-10 01:35:00",407,969.9557,131.8957
"2019-07-10 01:40:00",408,971.9377,129.5389
"2019-07-10 01:45:00",409,972.4847,132.9779
"2019-07-10 01:50:00",410,977.0662,130.8562
"2019-07-10 01:55:00",411,977.1688,132.2776
"2019-07-10 02:00:00",412,975.2998,127.9541
"2019-07-10 02:05:00",413,985.3158,130.2505
"2019-07-10 02:10:00",414,980.8854,129.1997
